PANID	WEEK	UNITS	OUTLET	DOLLARS	IRI_KEY	COLUPC
1405654	1141	1	GR	1.99	652159	13700000867
1803148	1151	1	GR	1.99	652159	13700000867
1809392	1138	1	GR	1.99	652159	13700000867
3828608	1120	2	GR	3.98	228037	13700000867
3327957	1152	2	GR	3.94	233779	13700000867
3397752	1149	1	GR	1.97	233779	13700000867
3841635	1154	1	GR	1.89	257871	13700000867
3117887	1153	1	GR	1.97	653776	13700000867
3120675	1116	1	GR	1.97	653776	13700000867
3129023	1164	1	GR	1.97	653776	13700000867
3138396	1150	1	GR	1.97	653776	13700000867
3842856	1123	1	GR	1.97	653776	13700000867
3117515	1132	4	GR	7.96	233779	15310000126
3813691	1131	2	GR	3.98	233779	15310000126
3820076	1150	2	GR	3.98	233779	15310000126
3109801	1135	1	GR	1.99	653776	15310000126
3121681	1119	3	GR	5.97	653776	15310000126
1132258	1121	1	GR	2.69	213290	15310000131
1140400	1163	1	GR	2.69	213290	15310000131
1144295	1145	1	GR	2.69	213290	15310000131
1246116	1118	1	GR	2.69	213290	15310000131
1319590	1143	1	GR	2.69	213290	15310000131
1807875	1148	1	GR	2.69	213290	15310000131
1315226	1115	2	GR	5.38	648764	15310000131
1228973	1133	1	GR	2.59	234140	15310000131
1408740	1118	2	GR	5.18	234140	15310000131
1133181	1120	1	GR	2.59	652159	15310000131
1138255	1131	1	GR	2.59	652159	15310000131
1205526	1145	2	GR	5.18	652159	15310000131
1307405	1122	1	GR	2.59	652159	15310000131
1324293	1122	1	GR	2.59	652159	15310000131
1406173	1118	1	GR	2.59	652159	15310000131
1408807	1126	1	GR	2.59	652159	15310000131
1809079	1141	1	GR	2.59	652159	15310000131
1809079	1147	1	GR	2.59	652159	15310000131
1809079	1151	1	GR	2.59	652159	15310000131
1145805	1126	1	GR	2.69	248128	15310000131
3128215	1137	1	GR	2.49	257871	15310000131
3837591	1140	2	GR	4.98	257871	15310000131
1118992	1142	1	GR	2.69	213290	15310000135
1137729	1129	1	GR	2.69	213290	15310000135
1246827	1161	1	GR	2.69	213290	15310000135
1107235	1120	1	GR	2.69	248128	15310000135
1132829	1164	2	GR	5.78	248128	15310000135
1145805	1126	1	GR	2.69	248128	15310000135
3120188	1154	1	GR	1.49	257006	15310000135
3395129	1130	1	GR	2.99	228037	15310000135
3117515	1132	3	GR	7.77	233779	15310000135
3352179	1117	1	GR	2.49	257871	15310000135
1103101	1130	1	GR	2.99	213290	15310000140
1138768	1130	1	GR	2.99	213290	15310000140
1142737	1126	1	GR	2.99	213290	15310000140
1201699	1126	1	GR	2.99	213290	15310000140
1228270	1126	1	GR	2.99	213290	15310000140
1229658	1125	2	GR	5.98	213290	15310000140
1400143	1126	2	GR	5.98	213290	15310000140
1802124	1125	1	GR	2.99	213290	15310000140
1118968	1126	2	GR	5.98	648764	15310000140
1128553	1136	1	GR	2.99	648764	15310000140
1140152	1131	1	GR	2.99	648764	15310000140
1181644	1139	2	GR	5.98	648764	15310000140
1188946	1141	2	GR	5.98	648764	15310000140
3821413	1138	1	GR	2.65	233779	15310000140
1103135	1161	1	GR	2.99	213290	15310000150
1115238	1154	1	GR	2.99	213290	15310000150
1132563	1139	1	GR	2.99	213290	15310000150
1142737	1126	1	GR	2.99	213290	15310000150
1201699	1126	1	GR	2.99	213290	15310000150
1216796	1152	1	GR	2.99	213290	15310000150
1228932	1115	1	GR	2.99	213290	15310000150
1313452	1161	4	GR	11.96	213290	15310000150
1144659	1152	1	GR	2.99	648764	15310000150
3114025	1155	1	GR	2.27	264075	15310000150
1112656	1128	1	GR	2.99	213290	15310000160
1138768	1130	1	GR	2.99	213290	15310000160
1139428	1148	1	GR	2.99	213290	15310000160
1148874	1151	1	GR	2.99	648764	15310000160
1308734	1121	1	GR	2.99	648764	15310000160
1308957	1147	1	GR	2.99	648764	15310000160
3336727	1136	1	GR	2.39	264075	15310000160
3805671	1156	1	GR	2.65	653776	15310000160
1142687	1148	1	GR	2.99	213290	15310000170
1308924	1152	2	GR	5.98	213290	15310000170
1148874	1143	1	GR	2.99	648764	15310000170
1148874	1151	1	GR	2.99	648764	15310000170
1188235	1121	1	GR	2.99	648764	15310000170
3134759	1132	1	GR	2.65	233779	15310000170
3399832	1115	1	GR	2.65	233779	15310000170
3129965	1130	1	GR	2.65	653776	15310000170
3324897	1134	1	GR	2.65	9979673	15310000180
1126763	1161	1	GR	2.99	213290	15310000180
1132233	1152	1	GR	2.99	213290	15310000180
1198309	1130	1	GR	2.99	213290	15310000180
1228270	1126	1	GR	2.99	213290	15310000180
1228270	1149	2	GR	5.98	213290	15310000180
1228270	1153	2	GR	5.98	213290	15310000180
1228270	1161	4	GR	11.96	213290	15310000180
1244442	1153	1	GR	2.99	213290	15310000180
1302687	1161	1	GR	2.99	213290	15310000180
1229658	1126	1	GR	2.99	648764	15310000180
1311050	1125	1	GR	2.99	648764	15310000180
1195024	1116	1	GR	2.69	652159	15310000180
1320499	1147	6	GR	1.98	652159	15310000180
1324293	1122	2	GR	5.38	652159	15310000180
1324293	1122	1	GR	2.69	652159	15310000180
1406199	1117	1	GR	2.69	652159	15310000180
1407171	1115	2	GR	5.38	652159	15310000180
1408062	1116	1	GR	2.69	652159	15310000180
1809079	1116	1	GR	2.69	652159	15310000180
1180992	1151	1	GR	2.89	248128	15310000180
1204453	1122	1	GR	2.69	248128	15310000180
1227249	1123	1	GR	2.69	248128	15310000180
1303230	1122	1	GR	2.69	248128	15310000180
1403931	1149	1	GR	2.89	248128	15310000180
3343871	1136	1	GR	3.26	228037	15310000180
3113902	1153	1	GR	2.65	233779	15310000180
3324897	1134	1	GR	2.65	233779	15310000180
3128264	1117	1	GR	2.65	653776	15310000180
1103101	1153	1	GR	2.99	213290	15310000190
1103101	1153	2	GR	5.98	213290	15310000190
1126763	1161	1	GR	2.99	213290	15310000190
1132233	1152	7	GR	20.93	213290	15310000190
1147868	1159	1	GR	2.99	213290	15310000190
1228619	1151	1	GR	2.99	213290	15310000190
1244442	1153	1	GR	2.99	213290	15310000190
1140152	1119	1	GR	2.99	648764	15310000190
1144659	1152	1	GR	2.99	648764	15310000190
1124206	1122	1	GR	2.69	248128	15310000190
1141986	1122	1	GR	2.69	248128	15310000190
1144576	1139	1	GR	2.69	248128	15310000190
1148866	1122	2	GR	5.38	248128	15310000190
1186197	1144	1	GR	3.99	213290	15310000210
1325753	1119	1	GR	3.99	213290	15310000210
1141390	1137	1	GR	3.49	648764	15310000210
1226589	1140	1	GR	3.99	648764	15310000210
1407296	1151	1	GR	3.99	648764	15310000210
1146423	1152	2	GR	7.98	248128	15310000210
1126763	1126	1	GR	3.49	213290	15310000215
1181123	1139	1	GR	3.49	213290	15310000215
1182816	1149	1	GR	3.99	213290	15310000215
1303750	1139	1	GR	3.49	213290	15310000215
1325928	1137	1	GR	3.49	648764	15310000215
1104315	1149	1	GR	3.99	248128	15310000215
1132811	1164	1	GR	3.99	248128	15310000215
1180992	1151	1	GR	3.99	248128	15310000215
1205526	1136	1	GR	3.99	248128	15310000215
1307488	1151	1	GR	3.99	248128	15310000215
1402628	1152	1	GR	3.99	248128	15310000215
3109108	1147	1	GR	4.26	257871	15310000215
3352823	1147	1	GR	3.29	257871	15310000216
1103101	1151	1	GR	3.99	213290	15310000218
1103101	1164	1	GR	3.99	213290	15310000218
1124263	1148	1	GR	3.99	213290	15310000218
1144931	1150	1	GR	3.99	213290	15310000218
1216796	1152	1	GR	3.99	213290	15310000218
1228270	1148	1	GR	3.99	213290	15310000218
1124263	1148	1	GR	3.99	648764	15310000218
1809525	1147	1	GR	3.99	648764	15310000218
1104315	1149	1	GR	3.99	248128	15310000218
1227249	1123	1	GR	3.99	248128	15310000218
1103101	1153	1	GR	3.99	213290	15310000226
1137950	1148	1	GR	3.99	213290	15310000226
1212043	1153	2	GR	7.98	213290	15310000226
1132514	1142	1	GR	3.99	248128	15310000226
1319798	1149	1	GR	3.99	248128	15310000226
1400473	1149	1	GR	3.99	248128	15310000226
1113423	1152	1	GR	3.49	213290	15310000620
1114892	1122	1	GR	2.5	213290	15310000620
1122713	1150	1	GR	3.49	213290	15310000620
1141721	1150	1	GR	3.49	213290	15310000620
1407296	1151	1	GR	3.49	648764	15310000620
1140210	1127	1	GR	3.29	652159	15310000620
1140210	1127	1	GR	3.29	652159	15310000620
1152108	1161	1	GR	3.69	652159	15310000620
1196642	1115	1	GR	3.29	652159	15310000620
1198036	1140	1	GR	3.29	652159	15310000620
1324293	1122	1	GR	3.29	652159	15310000620
1324293	1122	1	GR	3.29	652159	15310000620
1400812	1140	1	GR	3.29	652159	15310000620
1403519	1148	1	GR	3.29	652159	15310000620
1404194	1132	1	GR	3.29	652159	15310000620
1408526	1122	1	GR	3.29	652159	15310000620
1803148	1160	1	GR	3.69	652159	15310000620
1804054	1143	1	GR	3.29	652159	15310000620
1809079	1147	1	GR	3.29	652159	15310000620
1809079	1161	1	GR	3.69	652159	15310000620
1185595	1123	1	GR	3.49	248128	15310000620
1204453	1122	1	GR	3.49	248128	15310000620
1204453	1122	1	GR	3.49	248128	15310000620
1227249	1123	1	GR	3.49	248128	15310000620
1307488	1122	1	GR	3.49	248128	15310000620
1317412	1163	1	GR	3.49	248128	15310000620
3131490	1164	1	GR	3.35	257006	15310000620
3140764	1155	1	GR	2.79	264075	15310000620
3122002	1148	1	GR	3.29	257871	15310000620
3141457	1161	1	GR	1.99	257871	15310000620
3315820	1162	1	GR	1.99	257871	15310000620
3107359	1129	1	GR	2.78	257871	15310000621
1181875	1121	1	GR	3.49	213290	15310000630
1408161	1151	1	GR	3.49	213290	15310000630
1132084	1157	1	GR	3.69	652159	15310000630
1143800	1122	1	GR	3.29	652159	15310000630
1305458	1150	1	GR	3.29	652159	15310000630
1307678	1130	1	GR	3.29	652159	15310000630
1320630	1125	1	GR	3.29	652159	15310000630
1400812	1140	1	GR	3.29	652159	15310000630
1404194	1132	1	GR	3.29	652159	15310000630
1182816	1152	1	GR	3.49	248128	15310000630
3830877	1140	1	GR	2.99	257871	15310000630
3362327	1120	1	GR	2.78	257871	15310000631
1803676	1133	1	GR	3.49	213290	15310000640
1118968	1121	1	GR	3.49	648764	15310000640
1121764	1121	1	GR	3.49	648764	15310000640
1137182	1142	1	GR	3.29	652159	15310000640
1198036	1140	1	GR	3.29	652159	15310000640
1403386	1119	1	GR	3.29	652159	15310000640
1407171	1115	1	GR	3.29	652159	15310000640
1806745	1156	1	GR	3.49	652159	15310000640
1809079	1147	1	GR	3.29	652159	15310000640
1204453	1122	1	GR	3.49	248128	15310000640
1205526	1136	1	GR	3.49	248128	15310000640
3109108	1125	1	GR	2.78	257871	15310000641
1204461	1121	1	GR	3.49	213290	15310000650
1216101	1163	1	GR	3.49	213290	15310000650
1121764	1121	1	GR	3.49	648764	15310000650
1313353	1125	1	GR	3.49	648764	15310000650
1807420	1138	1	GR	3.29	234140	15310000650
1133371	1127	1	GR	3.29	652159	15310000650
1148460	1126	2	GR	6.58	652159	15310000650
1196444	1139	1	GR	3.29	652159	15310000650
1306027	1150	1	GR	3.29	652159	15310000650
1320226	1150	1	GR	3.29	652159	15310000650
1408807	1126	2	GR	6.58	652159	15310000650
1134882	1123	1	GR	3.49	248128	15310000650
1145243	1122	1	GR	3.49	248128	15310000650
1140178	1144	1	GR	1.99	248128	17094200123
1180612	1149	1	GR	1.99	248128	17094200123
1180612	1149	1	GR	1.99	248128	17094200123
1181644	1138	1	GR	1.99	248128	17094200123
1110940	1159	1	GR	2.99	652159	17094200153
1126896	1162	1	GR	2.99	652159	17094200153
1127449	1162	1	GR	2.99	652159	17094200153
1137737	1133	1	GR	2.99	652159	17094200153
1146415	1153	2	GR	5.98	652159	17094200153
1191593	1122	1	GR	2.99	652159	17094200153
1227595	1165	1	GR	2.99	652159	17094200153
1111468	1141	1	GR	2.79	248128	17094200153
1122762	1126	1	GR	2.79	248128	17094200153
1181487	1139	1	GR	2.79	248128	17094200153
1220160	1126	1	GR	2.79	248128	17094200153
1203562	1123	1	GR	2.19	234140	17094200218
1319897	1116	2	GR	4.38	234140	17094200218
1103101	1145	1	GR	2.19	652159	17094200218
1127340	1127	1	GR	2.19	652159	17094200218
1133314	1164	1	GR	2.19	652159	17094200218
1140491	1117	1	GR	2.19	652159	17094200218
1142307	1118	3	GR	6.57	652159	17094200218
1145557	1161	1	GR	2.19	652159	17094200218
1145896	1163	2	GR	4.38	652159	17094200218
1206581	1118	2	GR	4.38	652159	17094200218
1309492	1150	2	GR	4.38	652159	17094200218
1313783	1137	1	GR	2.19	652159	17094200218
1313783	1159	1	GR	2.19	652159	17094200218
1313783	1159	1	GR	2.19	652159	17094200218
1121905	1152	1	GR	2.49	213290	17094200462
1140244	1135	1	GR	2.49	213290	17094200462
1194944	1147	1	GR	2.49	213290	17094200462
1194944	1152	1	GR	2.49	213290	17094200462
1196808	1153	1	GR	2.49	213290	17094200462
1199919	1145	1	GR	2.49	213290	17094200462
1230425	1142	2	GR	4.98	213290	17094200462
1232520	1145	1	GR	2.49	213290	17094200462
1305854	1152	1	GR	2.49	213290	17094200462
1313098	1135	1	GR	2.49	213290	17094200462
1317297	1153	1	GR	2.49	213290	17094200462
1809996	1135	2	GR	4.98	213290	17094200462
1105726	1152	1	GR	2.49	648764	17094200462
1325753	1153	1	GR	2.49	648764	17094200462
1809061	1144	4	GR	9.96	648764	17094200462
1203562	1123	1	GR	2.19	234140	17094200462
1203562	1123	1	GR	2.19	234140	17094200462
1129387	1150	3	GR	6.57	652159	17094200462
1133892	1115	1	GR	2.19	652159	17094200462
1143586	1133	1	GR	2.19	652159	17094200462
1144451	1161	1	GR	2.19	652159	17094200462
1194639	1157	1	GR	2.19	652159	17094200462
1200725	1149	1	GR	2.19	652159	17094200462
1225516	1156	1	GR	2.19	652159	17094200462
1225516	1156	1	GR	2.19	652159	17094200462
1232231	1159	1	GR	2.19	652159	17094200462
1302331	1159	1	GR	2.19	652159	17094200462
1313783	1146	1	GR	2.19	652159	17094200462
1809780	1118	1	GR	2.19	652159	17094200462
1814939	1133	4	GR	8.76	652159	17094200462
3111260	1148	1	GR	1.69	264075	17094200462
3134957	1128	1	GR	1.69	264075	17094200462
3402222	1164	1	GR	1.69	264075	17094200462
3836718	1130	4	GR	6.76	264075	17094200462
3136044	1160	1	GR	1.83	233779	17094200462
3136408	1143	1	GR	1.83	233779	17094200462
3306613	1164	2	GR	3.66	653776	17094200462
3306613	1164	1	GR	1.83	653776	17094200462
1103101	1135	2	GR	5.58	213290	17094200470
1113423	1135	4	GR	11.16	213290	17094200470
1127936	1154	1	GR	2.79	213290	17094200470
1132563	1151	1	GR	2.79	213290	17094200470
1138420	1137	1	GR	2.79	213290	17094200470
1140756	1157	1	GR	2.79	213290	17094200470
1143677	1145	1	GR	2.79	213290	17094200470
1143677	1154	1	GR	2.79	213290	17094200470
1144808	1134	2	GR	5.58	213290	17094200470
1181644	1149	1	GR	2.79	213290	17094200470
1193003	1159	1	GR	2.79	213290	17094200470
1193003	1159	1	GR	2.79	213290	17094200470
1199919	1159	1	GR	2.79	213290	17094200470
1199919	1159	1	GR	2.79	213290	17094200470
1199919	1159	1	GR	2.79	213290	17094200470
1199919	1159	1	GR	2.79	213290	17094200470
1202531	1159	2	GR	5.58	213290	17094200470
1204461	1143	1	GR	2.79	213290	17094200470
1213397	1153	1	GR	2.79	213290	17094200470
1220285	1152	1	GR	2.79	213290	17094200470
1221135	1135	2	GR	5.58	213290	17094200470
1227702	1152	1	GR	2.79	213290	17094200470
1232520	1135	4	GR	11.16	213290	17094200470
1245928	1145	1	GR	2.79	213290	17094200470
1246397	1153	1	GR	2.79	213290	17094200470
1307678	1160	1	GR	2.79	213290	17094200470
1315986	1157	1	GR	2.79	213290	17094200470
1317602	1154	1	GR	2.79	213290	17094200470
1403683	1165	1	GR	2.79	213290	17094200470
1407098	1161	1	GR	2.79	213290	17094200470
1803676	1151	1	GR	2.79	213290	17094200470
1809509	1154	1	GR	2.79	213290	17094200470
1813311	1135	2	GR	5.58	213290	17094200470
1116699	1145	2	GR	5.58	648764	17094200470
1140152	1156	1	GR	2.79	648764	17094200470
1150920	1159	1	GR	2.79	648764	17094200470
1150920	1159	1	GR	2.79	648764	17094200470
1193169	1157	1	GR	2.79	648764	17094200470
1216895	1156	2	GR	5.58	648764	17094200470
1221879	1155	1	GR	2.79	648764	17094200470
1244871	1153	1	GR	2.79	648764	17094200470
1247825	1152	1	GR	2.79	648764	17094200470
1308734	1165	1	GR	3.19	648764	17094200470
1315788	1152	1	GR	2.79	648764	17094200470
1402479	1145	2	GR	5.58	648764	17094200470
1405415	1125	1	GR	2.39	234140	17094200470
1244715	1124	1	GR	2.39	652159	17094200470
1244715	1130	8	GR	19.12	652159	17094200470
1309492	1162	1	GR	2.39	652159	17094200470
1318600	1119	1	GR	2.39	652159	17094200470
1400093	1117	1	GR	2.39	652159	17094200470
1408062	1143	1	GR	2.39	652159	17094200470
3110528	1123	1	GR	1.89	233779	17094200470
3111997	1144	1	GR	1.89	233779	17094200470
3134783	1131	2	GR	3.78	233779	17094200470
3136408	1143	1	GR	1.89	233779	17094200470
3335273	1151	1	GR	1.89	233779	17094200470
3336305	1142	1	GR	1.89	233779	17094200470
3356279	1137	1	GR	1.89	233779	17094200470
3817213	1128	1	GR	1.89	233779	17094200470
3819789	1115	1	GR	1.89	233779	17094200470
3126953	1123	4	GR	5.56	653776	17094200470
3126953	1124	1	GR	1.39	653776	17094200470
3130070	1117	1	GR	1.39	653776	17094200470
3402875	1142	1	GR	1.39	653776	17094200470
1103234	1153	1	GR	2.79	213290	17094200472
1133090	1153	1	GR	2.79	213290	17094200472
1190066	1152	1	GR	2.79	213290	17094200472
1204628	1152	1	GR	2.79	213290	17094200472
1220699	1149	1	GR	2.79	213290	17094200472
1311282	1152	1	GR	2.79	213290	17094200472
1314427	1141	2	GR	5.58	213290	17094200472
1108225	1153	1	GR	2.79	648764	17094200472
1133934	1135	1	GR	2.79	648764	17094200472
1134114	1153	1	GR	2.79	648764	17094200472
1193169	1157	1	GR	2.79	648764	17094200472
1199851	1157	2	GR	5.58	648764	17094200472
1216101	1154	1	GR	2.79	648764	17094200472
1218578	1154	1	GR	2.79	648764	17094200472
1244871	1159	1	GR	2.79	648764	17094200472
1244871	1159	1	GR	2.79	648764	17094200472
1300905	1161	1	GR	2.79	648764	17094200472
1313353	1154	1	GR	2.79	648764	17094200472
1402941	1135	2	GR	5.58	648764	17094200472
1405480	1152	1	GR	2.79	648764	17094200472
1146506	1163	6	GR	14.34	652159	17094200472
1213769	1144	1	GR	2.39	652159	17094200472
1308577	1162	1	GR	2.39	652159	17094200472
1308577	1163	1	GR	2.39	652159	17094200472
3336305	1142	1	GR	1.89	233779	17094200472
3121616	1130	2	GR	3.18	653776	17094200472
3313841	1165	1	GR	1.59	653776	17094200472
1128090	1159	1	GR	4.99	213290	17094212129
1132613	1145	1	GR	4.99	213290	17094212129
1182121	1145	2	GR	9.98	213290	17094212129
1221135	1135	1	GR	4.99	213290	17094212129
1221135	1159	1	GR	4.99	213290	17094212129
1308643	1137	1	GR	4.99	213290	17094212129
1309369	1149	1	GR	4.99	213290	17094212129
1314567	1151	1	GR	4.99	213290	17094212129
1316497	1151	1	GR	4.99	213290	17094212129
1408138	1115	1	GR	4.99	213290	17094212129
1809848	1127	1	GR	4.99	213290	17094212129
1116814	1136	1	GR	4.99	652159	17094212129
1117606	1150	3	GR	14.97	652159	17094212129
1121947	1152	1	GR	4.99	652159	17094212129
1122176	1164	1	GR	4.99	652159	17094212129
1127449	1124	1	GR	4.99	652159	17094212129
1129817	1151	3	GR	14.97	652159	17094212129
1137539	1150	3	GR	14.97	652159	17094212129
1139451	1150	3	GR	14.97	652159	17094212129
1232520	1150	2	GR	9.98	652159	17094212129
1245951	1150	2	GR	9.98	652159	17094212129
1301275	1116	1	GR	4.99	652159	17094212129
1308338	1150	1	GR	4.99	652159	17094212129
1308338	1150	1	GR	4.99	652159	17094212129
1308338	1150	1	GR	4.99	652159	17094212129
1405464	1150	3	GR	14.97	652159	17094212129
3134783	1139	1	GR	3.95	233779	17094212129
3343830	1144	1	GR	3.95	233779	17094212129
3343830	1144	1	GR	3.95	233779	17094212129
3343830	1144	1	GR	3.95	233779	17094212129
3121848	1125	2	GR	6.98	257871	17094212129
3808972	1143	2	GR	8.98	257871	17094212129
3101428	1154	1	GR	3.95	653776	17094212129
3107649	1135	1	GR	3.95	653776	17094212129
1105213	1147	1	GR	4.99	213290	17094212130
1132613	1145	3	GR	14.97	213290	17094212130
1249722	1136	1	GR	4.99	213290	17094212130
1303750	1120	1	GR	4.99	213290	17094212130
1144527	1140	1	GR	4.99	648764	17094212130
1118356	1150	3	GR	14.97	652159	17094212130
1197038	1159	1	GR	4.99	652159	17094212130
1201160	1115	1	GR	4.99	652159	17094212130
1215574	1150	3	GR	14.97	652159	17094212130
1232520	1150	1	GR	4.99	652159	17094212130
1245951	1150	1	GR	4.99	652159	17094212130
1312876	1150	3	GR	14.97	652159	17094212130
1313015	1136	1	GR	4.99	652159	17094212130
1316398	1152	1	GR	4.99	652159	17094212130
1316398	1152	1	GR	4.99	652159	17094212130
1316398	1152	1	GR	4.99	652159	17094212130
1316398	1152	1	GR	4.99	652159	17094212130
1316398	1152	1	GR	4.99	652159	17094212130
1316398	1152	1	GR	4.99	652159	17094212130
1317651	1117	1	GR	4.99	652159	17094212130
3321042	1143	1	GR	3.95	653776	17094212130
1139022	1124	1	GR	2.19	652159	17094240218
1107235	1135	1	GR	1.99	248128	17094240430
1114207	1128	1	GR	1.99	248128	17094240430
1129486	1131	1	GR	1.99	248128	17094240430
1137281	1132	2	GR	3.98	248128	17094240430
1304287	1134	2	GR	3.98	248128	17094240430
1315473	1131	1	GR	1.99	248128	17094240430
1403246	1117	1	GR	1.99	248128	17094240430
1809780	1141	1	GR	1.49	248128	17094240430
3338566	1162	1	GR	3.39	228037	17146303405
3103077	1145	1	GR	1.5	257871	17146303405
3108753	1128	1	GR	0.66	228037	17830000006
3119065	1163	1	GR	0.66	228037	17830000006
3842500	1141	1	GR	0.66	228037	17830000006
3321513	1160	1	GR	0.66	228037	17830000007
3330324	1144	1	GR	0.66	228037	17830000007
3132167	1141	3	GR	1.5	233779	17830000008
3133652	1153	2	GR	1.58	264075	17830000044
3395525	1143	4	GR	3.16	264075	17830000044
1140053	1143	1	GR	2.09	234140	18085230000
1142596	1122	1	GR	1.99	234140	18085230000
1196162	1120	1	GR	1.99	234140	18085230000
1404384	1160	1	GR	2.49	234140	18085230000
1408740	1136	2	GR	4.18	234140	18085230000
1131466	1140	1	GR	2.09	652159	18085230000
1132548	1154	1	GR	2.49	652159	18085230000
1132829	1117	1	GR	1.99	652159	18085230000
1133116	1118	1	GR	1.99	652159	18085230000
1146027	1124	1	GR	1.99	652159	18085230000
1312744	1158	1	GR	2.49	652159	18085230000
1151472	1148	1	GR	2.19	248128	18517800101
3304550	1151	2	GR	1.78	653776	19333310200
3821413	1119	1	GR	0.89	233779	19333312100
3375378	1157	1	GR	1.05	264075	19418701847
1113274	1121	1	GR	2.99	213290	21111364760
3117804	1116	1	GR	1.55	257006	21111364760
3356170	1116	1	GR	1.55	257006	21111364760
3118315	1161	1	GR	2.99	264075	21111364760
1102384	1161	1	GR	2.79	213290	23500055853
1132282	1117	1	GR	2.79	213290	23500055853
1133058	1125	1	GR	2.79	213290	23500055853
1138768	1134	1	GR	2.79	213290	23500055853
1143677	1121	1	GR	2.79	213290	23500055853
1150037	1154	1	GR	2.79	213290	23500055853
1199919	1159	1	GR	2.79	213290	23500055853
1204461	1149	1	GR	2.79	213290	23500055853
1232314	1119	1	GR	2.79	213290	23500055853
1232314	1151	1	GR	2.79	213290	23500055853
1309260	1121	1	GR	2.79	213290	23500055853
1313445	1155	1	GR	2.79	213290	23500055853
1316919	1115	1	GR	2.79	213290	23500055853
1319590	1155	1	GR	2.79	213290	23500055853
1202499	1121	1	GR	2.79	648764	23500055853
1216895	1156	2	GR	5.58	648764	23500055853
1218008	1129	1	GR	2.79	648764	23500055853
1811570	1157	1	GR	2.79	648764	23500055853
1152033	1162	1	GR	3.99	234140	23500055853
1127068	1120	1	GR	2.19	652159	23500055853
1131235	1161	1	GR	3.99	652159	23500055853
1131581	1121	1	GR	2.19	652159	23500055853
1131581	1121	1	GR	2.19	652159	23500055853
1142679	1120	1	GR	2.19	652159	23500055853
1142679	1143	1	GR	2.19	652159	23500055853
1145995	1149	1	GR	2.19	652159	23500055853
1204636	1128	1	GR	2.19	652159	23500055853
1249821	1128	1	GR	2.19	652159	23500055853
1249821	1128	1	GR	2.19	652159	23500055853
1310169	1128	1	GR	2.19	652159	23500055853
1310169	1143	1	GR	2.19	652159	23500055853
1310169	1147	1	GR	2.19	652159	23500055853
1316182	1132	1	GR	2.19	652159	23500055853
1318162	1159	1	GR	3.99	652159	23500055853
1406678	1159	1	GR	3.99	652159	23500055853
1809079	1114	1	GR	2.19	652159	23500055853
1809079	1119	1	GR	2.19	652159	23500055853
1809079	1121	1	GR	2.19	652159	23500055853
1809079	1135	1	GR	2.19	652159	23500055853
1809392	1151	1	GR	2.19	652159	23500055853
1134718	1123	1	GR	2.79	248128	23500055853
1145805	1126	1	GR	2.79	248128	23500055853
1150300	1153	1	GR	2.79	248128	23500055853
1193219	1130	1	GR	2.79	248128	23500055853
1217109	1141	1	GR	2.79	248128	23500055853
1815506	1156	1	GR	2.79	248128	23500055853
1815506	1156	1	GR	2.79	248128	23500055853
1100206	1124	1	GR	2.74	213592	23500055853
1100206	1133	1	GR	2.49	213592	23500055853
1100206	1156	1	GR	2.79	213592	23500055853
3105502	1117	2	GR	3.18	257006	23500055853
3118877	1143	1	GR	1.99	264075	23500055853
3109140	1149	1	GR	2.39	233779	23500055853
3120394	1149	1	GR	2.39	233779	23500055853
3101634	1123	1	GR	2.49	257871	23500055853
3837591	1164	1	GR	2.19	257871	23500055853
1133090	1132	1	GR	2.79	213290	23500056000
1133090	1145	2	GR	5.58	213290	23500056000
1139428	1155	1	GR	2.79	213290	23500056000
1139428	1155	1	GR	2.79	213290	23500056000
1202572	1155	1	GR	2.79	213290	23500056000
1224774	1128	1	GR	2.79	213290	23500056000
1232561	1121	1	GR	2.79	213290	23500056000
1301523	1121	1	GR	2.79	213290	23500056000
1310961	1121	1	GR	2.79	213290	23500056000
1313445	1155	1	GR	2.79	213290	23500056000
1404426	1124	1	GR	2.79	213290	23500056000
1803353	1121	1	GR	2.79	213290	23500056000
1123810	1124	1	GR	2.79	648764	23500056000
1145706	1155	1	GR	2.79	648764	23500056000
1404004	1141	1	GR	2.49	234140	23500056000
1133710	1150	2	GR	4.38	652159	23500056000
1137737	1160	1	GR	2.99	652159	23500056000
1144402	1131	1	GR	2.19	652159	23500056000
1213785	1144	1	GR	2.19	652159	23500056000
1310169	1136	1	GR	2.19	652159	23500056000
1313783	1131	1	GR	2.19	652159	23500056000
1316182	1136	1	GR	2.19	652159	23500056000
1325936	1150	2	GR	4.38	652159	23500056000
1404194	1132	1	GR	2.19	652159	23500056000
1404426	1152	2	GR	4.38	652159	23500056000
1139360	1118	1	GR	2.79	248128	23500056000
1189696	1128	1	GR	2.79	248128	23500056000
1300798	1154	1	GR	2.79	248128	23500056000
1815506	1156	1	GR	2.79	248128	23500056000
1100206	1117	1	GR	2.64	213592	23500056000
1404632	1131	1	GR	2.99	266596	23500056000
1404632	1131	1	GR	2.99	266596	23500056000
3100982	1128	1	GR	2.28	233779	23500056000
3120394	1149	1	GR	2.28	233779	23500056000
3128215	1137	1	GR	2.19	257871	23500056000
3325274	1133	1	GR	1.97	257871	23500056000
3129908	1163	2	GR	4.56	653776	23500056000
3133744	1126	1	GR	2.28	653776	23500056000
